Location,Time,GDP_growth,Inflation,PPI,Unemployment,House_price_income,House_price_rent,Rent_income,HH_debt_income,Spending_to_GDP
ZAF,1980-03-31,5.603966755,4.691623,,,,,,,
ZAF,1980-06-30,6.920808722,4.844944,,,,,,,
ZAF,1980-09-30,7.945617909,5.059594000000001,,,,,,,
ZAF,1980-12-31,6.012703734,5.304907,,,,,,,
ZAF,1981-03-31,5.168764428,5.442896,,,,,,,
ZAF,1981-06-30,5.460639508,5.5655529999999995,,,,,,,
ZAF,1981-09-30,5.1945727680000005,5.856863,,,,,,,
ZAF,1981-12-31,5.613476113,6.071512,,,,,,,
ZAF,1982-03-31,3.3514524569999997,6.224833,,,,,,,
ZAF,1982-06-30,0.298692939,6.485479,,,,,,,
ZAF,1982-09-30,-1.165397177,6.669464,,,,,,,
ZAF,1982-12-31,-3.8546370260000002,6.914778,,,,,,,
ZAF,1983-03-31,-4.453499234,7.098763000000001,,,,,,,
ZAF,1983-06-30,-3.2494356110000004,7.298080000000001,,,,,,,
ZAF,1983-09-30,-2.109084591,7.4820660000000005,,,,,,,
ZAF,1983-12-31,2.541563112,7.6507190000000005,,,,,,,
ZAF,1984-03-31,5.916250836000001,7.819372,,,,,,,
ZAF,1984-06-30,7.66954987,8.126014,,,,,,,
ZAF,1984-09-30,4.678250894,8.355995,,,,,,,
ZAF,1984-12-31,2.246739252,8.631973,,,,,,,
ZAF,1985-03-31,-0.058200822,8.999944000000001,,,,,,,
ZAF,1985-06-30,-2.804155293,9.444574000000001,,,,,,,
ZAF,1985-09-30,-1.426912484,9.720552,,,,,,,
ZAF,1985-12-31,-0.52662913,10.13452,,,,,,,
ZAF,1986-03-31,-1.1226635040000001,10.73247,,,,,,,
ZAF,1986-06-30,0.289240695,11.08511,,,,,,,
ZAF,1986-09-30,0.7809673009999999,11.57574,,,,,,,
ZAF,1986-12-31,0.133362615,12.05103,,,,,,,
ZAF,1987-03-31,2.0777651319999997,12.51099,,,,,,,
ZAF,1987-06-30,1.739358961,12.986289999999999,,,,,,,
ZAF,1987-09-30,1.88136542,13.41559,,,,,,,
ZAF,1987-12-31,2.700870283,13.87555,,,,,,,
ZAF,1988-03-31,3.491728867,14.212860000000001,,,,,,,
ZAF,1988-06-30,3.8562228010000004,14.64216,,,,,,,
ZAF,1988-09-30,4.870304128,15.086789999999999,,,,,,,
ZAF,1988-12-31,4.571265805,15.59275,,,,,,,
ZAF,1989-03-31,3.660927358,16.1447,,,,,,,
ZAF,1989-06-30,3.376636664,16.81931,,,,,,,
ZAF,1989-09-30,2.086710994,17.40194,,,,,,,
ZAF,1989-12-31,0.511185229,17.93856,,,,,,,
ZAF,1990-03-31,-0.027499772000000002,18.58251,,,,,,,
ZAF,1990-06-30,-0.5415071370000001,19.165129999999998,,,,,,,
ZAF,1990-09-30,-0.704873214,19.77841,,,,,,,
ZAF,1990-12-31,0.0061578019999999995,20.56035,,,,,,,
ZAF,1991-03-31,-0.868669823,21.265629999999998,,,,,,,
ZAF,1991-06-30,-1.010671037,22.06289,,,,,,,
ZAF,1991-09-30,-0.965834202,22.86016,,,,,,,
ZAF,1991-12-31,-1.22791262,23.87208,,,,,,,
ZAF,1992-03-31,-1.133650656,24.63869,,,,,,,
ZAF,1992-06-30,-1.5178454259999998,25.37463,,,,,,,
ZAF,1992-09-30,-2.620239574,26.09524,,,,,,,
ZAF,1992-12-31,-3.281270479,26.447879999999998,,,,,,,
ZAF,1993-03-31,-1.735853672,26.95383,,,,,,,
ZAF,1993-06-30,-0.04493976400000001,28.073079999999997,,,,,,,
ZAF,1993-09-30,2.581554812,28.548370000000002,,,,,,,
ZAF,1993-12-31,4.2271658389999995,28.94701,,,,,,,
ZAF,1994-03-31,3.1647128710000003,29.560290000000002,,,,,,,
ZAF,1994-06-30,3.15246724,30.08158,,,,,,,
ZAF,1994-09-30,2.832389338,31.15483,,,,,,,
ZAF,1994-12-31,3.779927203,31.78345,,,,,,,
ZAF,1995-03-31,4.303427588,32.504059999999996,,,,,,,
ZAF,1995-06-30,3.642187139,33.285990000000005,,,,,,,
ZAF,1995-09-30,2.9318188569999997,33.56197,,,,,,,
ZAF,1995-12-31,1.641525905,33.86861,,,,,,,
ZAF,1996-03-31,2.6968349519999997,34.61988,,,,,,,
ZAF,1996-06-30,4.157905856,35.30983,,,,,,,
ZAF,1996-09-30,4.8871116830000005,36.12243,,,,,,,
ZAF,1996-12-31,5.465714211,36.9657,,,,,,,
ZAF,1997-03-31,4.305052603,37.94695,,,,,,,
ZAF,1997-06-30,3.0135628260000002,38.621559999999995,,,,,,,
ZAF,1997-09-30,2.0705008030000003,39.23485,,,,,,,
ZAF,1997-12-31,1.264148963,39.51083,,,,,,,
ZAF,1998-03-31,1.101682847,40.03212,,,,,,,
ZAF,1998-06-30,0.629148363,40.5994,,,,,,,
ZAF,1998-09-30,0.19929382899999998,42.2706,,,,,,,
ZAF,1998-12-31,0.144908166,43.09854,,,,,,,
ZAF,1999-03-31,0.9382593229999999,43.42051,,,,,,,
ZAF,1999-06-30,1.5978953230000001,43.5585,,,,,,,
ZAF,1999-09-30,2.9330547869999997,43.68116,,,,,,,
ZAF,1999-12-31,3.964503983,43.9418,,,,,,,
ZAF,2000-03-31,4.175940472,44.63175,,,,,,,
ZAF,2000-06-30,4.304363536,45.70499,,,,,,,
ZAF,2000-09-30,4.199398278,46.563590000000005,,,,,,,
ZAF,2000-12-31,3.942878535,47.023559999999996,,,,,,,
ZAF,2001-03-31,3.454202842,47.94348,,,,,,,
ZAF,2001-06-30,3.0234572739999996,48.63343,,,,,,,
ZAF,2001-09-30,2.284059102,48.78675,,,,,,,
ZAF,2001-12-31,2.201030327,49.04739,,,,,,,
ZAF,2002-03-31,2.859210589,50.70916,,,75.5441320214176,47.8831551006623,1.5776765725358959,,
ZAF,2002-06-30,3.5869490539999997,52.4425,,,76.0349636498594,47.211616346646395,1.6105138847943814,,
ZAF,2002-09-30,4.160024166,54.01534,,,76.9084500037314,46.5103796830921,1.653576051792368,,
ZAF,2002-12-31,4.0557803130000005,55.702819999999996,,,78.28116229162259,45.851211175859,1.7072866841266388,,
ZAF,2003-03-31,3.67341986,56.491530000000004,,,81.1136299880623,47.06805561820829,1.7233265517916034,,
ZAF,2003-06-30,2.933228493,56.787290000000006,,,82.72629945243071,49.5905160471375,1.6681879126604875,,
ZAF,2003-09-30,2.649806552,56.38377,,,84.99236400132979,54.9194937786775,1.547580979967592,,
ZAF,2003-12-31,2.556822726,55.29699,,,88.9671240148924,64.1307201763584,1.3872777940156342,,
ZAF,2004-03-31,3.1548284360000003,55.49646,,,93.59234715398371,71.5181573826426,1.3086515449949008,,
ZAF,2004-06-30,4.08803913,55.81057,,,98.0357584826164,76.9826335173458,1.2734788874237055,,
ZAF,2004-09-30,5.219000616000001,55.886230000000005,,,102.617058616346,81.80416507358909,1.2544233967064407,,
ZAF,2004-12-31,5.73266821,56.209509999999995,,,108.78498217620199,88.1718539176253,1.2337835413763052,,
ZAF,2005-03-31,5.214767667,56.569480000000006,,,114.52098080744601,93.7710654246742,1.221282708997693,,
ZAF,2005-06-30,5.626869192000001,56.8492,,,118.300628827062,99.9520068330848,1.183574323071057,,
ZAF,2005-09-30,5.344713727,57.22521,,,121.2621464283,104.310033480343,1.162516609211439,,
ZAF,2005-12-31,4.929607208,57.36736,,,124.045443957132,108.33609826632099,1.1450056439377478,,
ZAF,2006-03-31,5.69847358,57.72733,,,127.87003785837,111.653744846012,1.145237340984154,,
ZAF,2006-06-30,5.309838511000001,58.29364,,,128.814914184061,114.87149768197901,1.1213827344767824,,
ZAF,2006-09-30,5.328031153,59.378119999999996,,,129.407003823461,114.18795674141701,1.1332806673869127,,
ZAF,2006-12-31,6.074190037999999,60.008630000000004,,,129.625804535494,113.607645987993,1.14099542692042,,
ZAF,2007-03-31,5.935518462,60.69416999999999,,,130.095668584667,115.73926647271001,1.1240408942400033,,
ZAF,2007-06-30,5.307978336000001,61.79929,,,133.26289453743098,119.986369729922,1.110650275005346,,
ZAF,2007-09-30,5.090672356000001,63.10846,,,134.67645261306,118.198140901687,1.139412613309029,,
ZAF,2007-12-31,5.125995996,64.34885,,,133.013542296579,115.265442490019,1.153975896184989,,
ZAF,2008-03-31,3.880935678,66.12772,,,129.35092991047702,111.178065147554,1.1634572857407102,,
ZAF,2008-06-30,4.294481353,67.94440999999999,,,124.132298227804,105.827950657559,1.1729632621298196,,
ZAF,2008-09-30,3.3327326910000004,70.19711,,,119.51381879587,102.306799730973,1.1681903755189758,,
ZAF,2008-12-31,1.309037807,70.81479,,,117.114887308025,100.567451421217,1.1645406704948769,,
ZAF,2009-03-31,-0.6841492809999999,71.97747,,,115.69571737193199,98.67773647177341,1.172460187157075,,
ZAF,2009-06-30,-2.218755704,73.46715999999999,,,113.00172744558701,97.07719195069241,1.1640399271435768,,
ZAF,2009-09-30,-2.22565437,74.66618000000001,,,111.237512968037,96.46950134097379,1.1530847720966786,,
ZAF,2009-12-31,-1.010149867,74.95685999999999,,,110.697075863661,96.9844710696355,1.1413896951005666,,
ZAF,2010-03-31,1.698764362,75.82887,,,111.36006941725901,97.67543495742159,1.1401031330528786,,
ZAF,2010-06-30,2.745193207,76.55554000000001,,,109.88260425473801,97.60221416831399,1.125820814528312,,
ZAF,2010-09-30,3.6470986930000002,77.17323,,,107.41034634155399,96.4205287127153,1.1139779855551595,,
ZAF,2010-12-31,4.062058673,77.50023,,,105.291457664005,95.13935059414659,1.1067077608419476,,
ZAF,2011-03-31,3.868576278,78.66291,,,103.902581254983,94.7468910562253,1.096633146446193,,
ZAF,2011-06-30,3.7578887739999995,80.11627,,,102.930099217733,94.61773331931249,1.0878520929091404,,
ZAF,2011-09-30,2.923097287,81.35162,,,101.90606858911501,94.6382406040657,1.0767958907378197,,
ZAF,2011-12-31,2.60986584,82.33263000000001,,,100.93915055078101,94.7685873143407,1.0651119048126463,,
ZAF,2012-03-31,2.050446814,83.53165,,,100.080155784226,94.8265855344803,1.055401870900808,,
ZAF,2012-06-30,2.3779336669999998,84.80334,,,99.556694562657,94.86877321032931,1.0494147989237124,,
ZAF,2012-09-30,2.3787585730000003,85.56635,,,99.29241188080601,95.1883920541527,1.043114709032153,,
ZAF,2012-12-31,2.046623569,87.01971,,,99.20700204503531,95.44421117957458,1.039423982020043,,
ZAF,2013-03-31,2.060813323,88.4004,,,98.8989732804579,95.78792160194521,1.0324785382800237,,
ZAF,2013-06-30,2.2251553630000003,89.56309,,,99.0205616912972,96.1400835713757,1.0299612608281437,,
ZAF,2013-09-30,2.388260374,90.94377,,,99.3063438525325,96.462851986283,1.0294775844555566,,
ZAF,2013-12-31,3.2574316189999997,91.70679,,,100.11608301968799,97.46635224745371,1.0271861079350437,,
ZAF,2014-03-31,2.430536841,93.59615,,,101.944157325696,98.62282313957458,1.0336771355796714,,
ZAF,2014-06-30,1.6035039080000002,95.48550999999999,,,101.62743683630801,98.96532535492071,1.026899436462621,,
ZAF,2014-09-30,1.7839239219999998,96.72086,,,100.82101855245399,98.8680172263808,1.0197536208458733,,
ZAF,2014-12-31,1.581052687,96.93887,,,100.275109974658,99.0597805708955,1.0122686462331976,,
ZAF,2015-03-31,2.412507609,97.52020999999999,,,99.39768045078009,99.6032066811373,0.9979365500649475,,
ZAF,2015-06-30,1.5590904730000001,99.77291,,,99.879109332678,100.06117235588499,0.9981804828094613,,
ZAF,2015-09-30,0.9056572959999999,101.1173,,,100.122033506616,100.15579990208299,0.9996628613070836,,
ZAF,2015-12-31,-0.075539635,101.5896,,,100.601176709926,100.179821060894,1.004205993228675,,
ZAF,2016-03-31,-0.7428555090000001,103.915,,,101.968185087656,100.75179238846201,1.0120731618798802,,
ZAF,2016-06-30,0.635062484,106.2767,,,102.179624426419,100.910981533314,1.012571901232436,,
ZAF,2016-09-30,0.869787834,107.5847,,,101.390423908822,100.43537303249599,1.0095091086684869,,
ZAF,2016-12-31,0.840654607,108.6021,,,100.733296874688,100.163845243689,1.005685201377938,,
ZAF,2017-03-31,1.023725407,110.6367,,,100.706996413932,100.37203130661,1.0033372355123389,,
ZAF,2017-06-30,0.9657440890000001,111.7994,,,100.705505909246,100.367345711336,1.0033692252745487,,
ZAF,2017-09-30,1.4382738640000001,112.5261,,,100.185615240562,99.48519883275691,1.0070404081815483,,
ZAF,2017-12-31,2.225056083,113.5071,,,99.791247412755,98.77682153857211,1.0102698776735468,,
ZAF,2018-03-31,1.592099757,114.9968,,,99.729984825598,98.88830098529621,1.0085114602224476,,
ZAF,2018-06-30,0.722503255,116.6318,,,100.21270212892401,99.1515005670716,1.010702829062426,,
ZAF,2018-09-30,0.6792024609999999,118.0489,,,100.27235403984001,99.3494628095167,1.0092893429337688,,
ZAF,2018-12-31,0.170416213,118.9936,,,100.050157657966,98.71750008915849,1.0134997094497318,,
ZAF,2019-03-31,0.048510243,119.7929,,,99.99885560045472,98.5739384233143,1.0144553134421928,,
ZAF,2019-06-30,0.9981191640000001,121.7913,,,100.39085434745701,98.99443188088199,1.0141060708167435,,
ZAF,2019-09-30,0.136603775,122.9539,,,100.694120755513,99.1569773415102,1.0155021205286308,,
ZAF,2019-12-31,-0.5655571389999999,123.4626,,,100.12437642489401,98.7799406300791,1.013610413068071,,
ZAF,2020-03-31,-0.20134505800000002,124.9886,,,,,,,
ZAF,2020-06-30,-17.468268185,124.6616,,,,,,,
ZAF,2020-09-30,-5.940103832,126.6963,,,,,,,
ZAF,2020-12-31,-4.247098536,127.3867,,,,,,,
ZAF,2021-03-31,-2.7323584480000003,128.84,,,,,,,
LUX,1961-03-31,4.349744991000001,15.683879999999998,,,,,,,
LUX,1961-06-30,4.297265319,15.64901,,,,,,,
LUX,1961-09-30,3.815935253,15.77741,,,,,,,
LUX,1961-12-31,2.8849531410000004,15.7889,,,,,,,
LUX,1962-03-31,1.97986256,15.79921,,,,,,,
LUX,1962-06-30,1.101465661,15.812289999999999,,,,,,,
LUX,1962-09-30,0.9131096190000001,15.9391,,,,,,,
LUX,1962-12-31,1.450369515,15.91216,,,,,,,
LUX,1963-03-31,1.993412063,16.021929999999998,,,,,,,
LUX,1963-06-30,2.5186542690000002,16.24902,,,,,,,
LUX,1963-09-30,3.68924336,16.48006,,,,,,,
LUX,1963-12-31,5.527125252,16.537129999999998,,,,,,,
LUX,1964-03-31,7.316469998,16.63898,,,,,,,
LUX,1964-06-30,9.089267595,16.718239999999998,,,,,,,
LUX,1964-09-30,8.763759516,16.96118,,,,,,,
LUX,1964-12-31,6.338888111,16.9913,,,,,,,
LUX,1965-03-31,4.041453594,17.11891,,,,,,,
LUX,1965-06-30,1.859362449,17.28497,,,,,,,
LUX,1965-09-30,0.86241233,17.524729999999998,,,,,,,
LUX,1965-12-31,1.025725976,17.625,,,,,,,
LUX,1966-03-31,1.18992336,17.90716,,,,,,,
LUX,1966-06-30,1.3494645319999998,17.979029999999998,,,,,,,
LUX,1966-09-30,1.190680844,17.943089999999998,,,,,,,
LUX,1966-12-31,0.694544523,18.041629999999998,,,,,,,
LUX,1967-03-31,0.209683213,18.13668,,,,,,,
LUX,1967-06-30,-0.271576295,18.23174,,,,,,,
LUX,1967-09-30,-0.036789086,18.46301,,,,,,,
LUX,1967-12-31,0.9639305229999999,18.596320000000002,,,,,,,
LUX,1968-03-31,1.968540785,18.71688,,,,,,,
LUX,1968-06-30,2.96303208,18.79628,,,,,,,
LUX,1968-09-30,4.67629448,18.84613,,,,,,,
LUX,1968-12-31,7.09424257,18.99625,,,,,,,
LUX,1969-03-31,9.437634371,19.11565,,,,,,,
LUX,1969-06-30,11.731351725,19.23795,,,,,,,
LUX,1969-09-30,11.139335249,19.29707,,,,,,,
LUX,1969-12-31,7.677501242999999,19.43386,,,,,,,
LUX,1970-03-31,5.0640385089999995,19.88074,,,,,,,
LUX,1970-06-30,1.5330947940000001,20.12128,,,,,,,
LUX,1970-09-30,-0.008191354,20.26039,,,,,,,
LUX,1970-12-31,0.365600335,20.398329999999998,,,,,,,
LUX,1971-03-31,0.524477482,20.729870000000002,,,,,,,
LUX,1971-06-30,2.064750722,21.03417,,,,,,,
LUX,1971-09-30,3.4459306489999997,21.18255,,,,,,,
LUX,1971-12-31,4.639125518,21.482789999999998,,,,,,,
LUX,1972-03-31,5.610938151,21.7326,,,,,,,
LUX,1972-06-30,6.389703324,21.95981,,,,,,,
LUX,1972-09-30,6.96563392,22.41829,,,,,,,
LUX,1972-12-31,7.389353828,22.7307,,,,,,,
LUX,1973-03-31,7.7451459389999995,23.01529,,,,,,,
LUX,1973-06-30,8.104062003,23.52593,,,,,,,
LUX,1973-09-30,8.550822404,23.65344,,,,,,,
LUX,1973-12-31,8.817274607,24.03773,,,,,,,
LUX,1974-03-31,8.322580732999999,24.82832,,,,,,,
LUX,1974-06-30,6.64676454,25.58993,,,,,,,
LUX,1974-09-30,3.328337049,26.08318,,,,,,,
LUX,1974-12-31,-1.104735304,26.72134,,,,,,,
LUX,1975-03-31,-5.222749255,27.476570000000002,,,,,,,
LUX,1975-06-30,-7.8579717229999995,28.25615,,,,,,,
LUX,1975-09-30,-7.897842155,28.85084,,,,,,,
LUX,1975-12-31,-5.271563677,29.70229,,,,,,,
LUX,1976-03-31,-1.242034388,30.477809999999998,,,,,,,
LUX,1976-06-30,2.5981328969999997,31.1461,,,,,,,
LUX,1976-09-30,4.60216931,31.648629999999997,,,,,,,
LUX,1976-12-31,4.293492259,32.21027,,,,,,,
LUX,1977-03-31,2.7517928260000004,32.94407,,,,,,,
LUX,1977-06-30,1.238973608,33.451229999999995,,,,,,,
LUX,1977-09-30,0.7695610740000001,33.67496,,,,,,,
LUX,1977-12-31,1.5447207630000002,33.82682,,,,,,,
LUX,1978-03-31,2.927871291,34.06968,,,,,,,
LUX,1978-06-30,4.212193346,34.42092,,,,,,,
LUX,1978-09-30,4.757326416000001,34.613929999999996,,,,,,,
LUX,1978-12-31,4.3936523119999995,34.9362,,,,,,,
LUX,1979-03-31,3.508400237,35.39351,,,,,,,
LUX,1979-06-30,2.547963554,35.772,,,,,,,
LUX,1979-09-30,1.850604319,36.26641,,,,,,,
LUX,1979-12-31,1.509830774,36.884859999999996,,,,,,,
LUX,1980-03-31,1.348101552,37.51084,51.874520000000004,,,,,,
LUX,1980-06-30,1.152266108,38.12117,52.16827,,,,,,
LUX,1980-09-30,0.741006783,38.518209999999996,51.4861,,,,,,
LUX,1980-12-31,0.129266312,39.25837,52.32495,,,,,,
LUX,1981-03-31,-0.459210064,40.21474,53.921040000000005,,,,,,
LUX,1981-06-30,-0.8116554509999999,41.09633,56.00999,,,,,,
LUX,1981-09-30,-0.725291694,41.90605,58.817009999999996,,,,,,
LUX,1981-12-31,-0.206537816,42.57608,61.1018,,,,,,
LUX,1982-03-31,0.49845716,43.7243,65.41026,,,,,,
LUX,1982-06-30,1.122658544,44.6169,68.47841,,,,,,
LUX,1982-09-30,1.43532509,45.90654,68.38049000000001,,,,,,
LUX,1982-12-31,1.468967163,47.05881,67.0749,,,,,,
LUX,1983-03-31,1.563836604,47.980979999999995,69.75137,3.2,,,,,
LUX,1983-06-30,2.057655532,48.435970000000005,70.37151999999999,3.6,,,,,
LUX,1983-09-30,3.275449908,49.73373,71.05696,3.5,,,,,
LUX,1983-12-31,5.03940664,50.87383,71.67712,3.3,,,,,
LUX,1984-03-31,6.615597506,51.7146,74.02718,3.2,,,,,
LUX,1984-06-30,7.310072977999999,52.27373,75.03902,2.9,,,,,
LUX,1984-09-30,6.475143051,52.56553,75.9203,2.9,,,,,
LUX,1984-12-31,4.409970937,53.15087,76.18141,2.8,,,,,
LUX,1985-03-31,2.327789245,53.6768,77.03005,2.9,,,,,
LUX,1985-06-30,1.304820568,54.53123000000001,77.42173000000001,3.0,,,,,
LUX,1985-09-30,2.309861309,54.784580000000005,77.78076999999999,2.8,,,,,
LUX,1985-12-31,5.2019967110000005,55.29654,77.91131999999999,2.8,,,,,
LUX,1986-03-31,8.599253941,55.05367,76.83421,2.7,,,,,
LUX,1986-06-30,11.053626404000001,54.716440000000006,76.27934,2.7,,,,,
LUX,1986-09-30,11.21240173,54.52948000000001,74.48415,2.4,,,,,
LUX,1986-12-31,9.083482899,54.632569999999994,73.76607,2.4,,,,,
LUX,1987-03-31,6.110381526,54.74964,71.18751999999999,2.6,,,,,
LUX,1987-06-30,3.643126695,54.55919,69.91457,2.5,,,,,
LUX,1987-09-30,2.688450187,54.63607,69.4576,2.4,,,,,
LUX,1987-12-31,3.4587460930000002,54.863209999999995,69.2944,2.3,,,,,
LUX,1988-03-31,5.347330223999999,55.10783000000001,69.4576,2.2,,,,,
LUX,1988-06-30,7.638606256,55.242369999999994,70.30624,2.0,,,,,
LUX,1988-09-30,9.700733411,55.642509999999994,72.16671,1.9,,,,,
LUX,1988-12-31,11.07315199,55.958769999999994,75.39806,1.8,,,,,
LUX,1989-03-31,11.535655063,56.57731,77.65021,1.7,,,,,
LUX,1989-06-30,11.022618377999999,57.13295,78.00925,1.8,,,,,
LUX,1989-09-30,9.493279654,57.58724,77.91131999999999,1.9,,,,,
LUX,1989-12-31,7.338609003999999,58.13589,77.16060999999999,1.8,,,,,
LUX,1990-03-31,5.393606417999999,58.61315,77.35645,1.7,,,,,
LUX,1990-06-30,4.365387289,58.79083000000001,76.47516999999999,1.7,,,,,
LUX,1990-09-30,4.8488883760000006,59.169869999999996,75.39806,1.5,,,,,
LUX,1990-12-31,6.648692965,60.32476,74.51678000000001,1.6,,,,,
LUX,1991-03-31,8.68001327,60.53402,73.73343,1.4,,,,,
LUX,1991-06-30,9.863636637,60.63273,74.67999,1.6,,,,,
LUX,1991-09-30,9.229549875,61.27236,74.32095,1.7,,,,,
LUX,1991-12-31,6.874367974,61.84684,73.27646999999999,1.8,,,,,
LUX,1992-03-31,3.977650213,62.28906,72.46047,2.0,,,,,
LUX,1992-06-30,1.618965795,62.800369999999994,73.11327,2.0,,,,,
LUX,1992-09-30,0.628249131,63.19915,72.46047,2.2,,,,,
LUX,1992-12-31,1.12939752,63.702569999999994,70.99168,2.2,,,,,
LUX,1993-03-31,2.498563073,64.58305,69.88192,2.3,,,,,
LUX,1993-06-30,4.002173962,65.01539,70.50208,2.5,,,,,
LUX,1993-09-30,5.017032621999999,65.47537,71.48128,2.9,,,,,
LUX,1993-12-31,5.269472286,65.95905,72.10143000000001,3.0,,,,,
LUX,1994-03-31,4.929208046,66.20187,71.61183,3.3,,,,,
LUX,1994-06-30,4.26791433,66.40126,71.12224,3.2,,,,,
LUX,1994-09-30,3.465969401,66.86519,71.12224,3.1,,,,,
LUX,1994-12-31,2.669510252,67.29359000000001,71.05696,2.9,,,,,
LUX,1995-03-31,1.5431692559999999,67.71665,73.50494,2.8,,,,,
LUX,1995-06-30,0.737592175,67.85184,74.51678000000001,2.8,,,,,
LUX,1995-09-30,0.45868345200000005,67.97099,74.48415,2.9,,,,,
LUX,1995-12-31,6.74426881,68.20470999999999,73.83134,2.9,,,,76.94684000000001,39.965049581232
LUX,1996-03-31,2.255141201,68.40177,72.23199,3.1,,,,,
LUX,1996-06-30,3.467578819,68.66757,71.05696,3.0,,,,,
LUX,1996-09-30,2.405049721,68.79588000000001,70.46944,2.8,,,,,
LUX,1996-12-31,-2.320705502,69.09605,70.40416,2.8,,,,77.8848,39.970088936233104
LUX,1997-03-31,3.752481123,69.34352,70.4368,2.6,,,,,
LUX,1997-06-30,4.789227744,69.41226,71.54655,2.7,,,,,
LUX,1997-09-30,8.050793046,69.78805,73.21119,2.8,,,,,
LUX,1997-12-31,6.266682526,70.17756999999999,73.66814000000001,2.9,,,,81.50648000000001,41.186266520214
LUX,1998-03-31,6.076296521000001,70.22569,74.32095,2.8,,,,,
LUX,1998-06-30,6.472952003,70.23257,74.25565999999999,2.7,,,,,
LUX,1998-09-30,5.569789175,70.44796,73.40703,2.6,,,,,
LUX,1998-12-31,6.01025293,70.48692,71.77503,2.4,,,,79.51706,41.8048821370326
LUX,1999-03-31,7.2990350070000005,70.16383,70.01248000000001,2.4,,,,,
LUX,1999-06-30,7.477524853999999,71.10329,69.22913,2.4,,,,,
LUX,1999-09-30,9.432715432,71.08496,69.65344,2.4,,,,,
LUX,1999-12-31,9.56821374,71.92589,70.73056,2.4,,,,88.25056,39.5394142863734
LUX,2000-03-31,12.149077958,72.19627,71.0,2.3,,,,,
LUX,2000-06-30,8.148461262,73.12427,73.36667,2.3,,,,,
LUX,2000-09-30,6.286969262,73.45421999999999,74.16666,2.2,,,,,
LUX,2000-12-31,6.501171241000001,74.46014,74.2,2.0,,,,91.15759,37.8211860532538
LUX,2001-03-31,2.97449528,74.27911999999999,74.36667,1.9,,,,,
LUX,2001-06-30,1.903260151,75.31711,74.16666,1.9,,,,,
LUX,2001-09-30,1.877563279,75.47292,74.06667,1.9,,,,,
LUX,2001-12-31,3.3285126989999996,75.97702,73.26666999999999,2.0,,,,91.00449,38.3120376269018
LUX,2002-03-31,3.018266698,75.92661,72.6,2.2,,,,,
LUX,2002-06-30,6.928218571,76.76066999999999,72.86667,2.5,,,,,
LUX,2002-09-30,3.9693477919999998,76.95084,73.76666999999999,2.8,,,,,
LUX,2002-12-31,1.530745707,77.652,73.6,3.0,,,,89.70683000000001,41.6217983143938
LUX,2003-03-31,-0.70864399,77.80553,73.93333,3.4,,,,,
LUX,2003-06-30,0.233404941,78.27296,74.06667,3.7,,,,,
LUX,2003-09-30,1.969586676,78.41273000000001,73.7,4.1,,,,,
LUX,2003-12-31,5.164865375,79.09785,73.9,4.4,,,,98.41306999999999,43.40163870261679
LUX,2004-03-31,5.279142959,79.34303,74.46667,4.9,,,,,
LUX,2004-06-30,3.009070297,80.10835,80.63333,5.0,,,,,
LUX,2004-09-30,3.965519475,80.16105,83.8,5.1,,,,,
LUX,2004-12-31,2.4006242269999998,80.95615,86.83334,4.9,,,,104.3148,44.071409287228
LUX,2005-03-31,2.646021304,81.09,86.5,4.7,,,,,
LUX,2005-06-30,3.4798399019999997,81.98666,85.73333000000001,4.6,,,,,
LUX,2005-09-30,4.024538821,82.34666,85.76666999999999,4.6,,,,,
LUX,2005-12-31,2.614500582,83.12,87.9,4.7,,,,114.1022,43.8065081995162
LUX,2006-03-31,5.925480607999999,83.47667,89.2,4.7,,,,,
LUX,2006-06-30,4.615998656,84.51334,91.16666,4.5,,,,,
LUX,2006-09-30,3.8197541719999997,84.57,93.0,4.7,,,,,
LUX,2006-12-31,6.3432627329999995,84.74333,94.46667,4.6,,,,123.7492,39.829161027666295
LUX,2007-03-31,7.749689345,85.26,96.63333,4.3,85.7820747471262,85.15647549676291,1.007346467156066,,
LUX,2007-06-30,9.943371093,86.21333,97.46667,4.1,84.337460866503,84.5194830672949,0.9978463876707933,,
LUX,2007-09-30,9.081289745,86.21,97.5,4.0,86.89562307451229,87.8644928889904,0.9889731359890485,,
LUX,2007-12-31,6.628043244,87.42,98.0,4.2,85.4026983289554,86.50056454664741,0.9873079878328428,142.8923,37.8562598095031
LUX,2008-03-31,2.1670605430000003,88.07333,99.6,4.4,84.7243852814771,86.4448572963487,0.9800974624901801,,
LUX,2008-06-30,-0.5482221829999999,89.59333000000001,102.9333,4.9,86.10976912306509,86.9905965881003,0.9898744519570786,,
LUX,2008-09-30,-1.729904462,89.90666999999999,106.9,5.1,86.1856947073316,86.2955186036264,0.9987273511061537,,
LUX,2008-12-31,-5.023936544,89.27,104.0333,5.3,86.1072663542348,85.5122777740967,1.0069579316049786,146.996,39.7980979150522
LUX,2009-03-31,-5.973103693,88.65666999999999,99.1,5.4,84.8872881232252,83.942288784029,1.011257726622484,,
LUX,2009-06-30,-7.041285525,89.50333,92.0,5.3,83.9803658249439,83.17499368318059,1.0096828638765039,,
